"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2014-01-02 - Blue Jackets 2, Coyotes 0","Phoenix Coyotes","Limited ReportFull Report","46.033333333333","49.05","57.84","45.89","37.65","46.79","44.59","29.63","33.07","47.25","0","0","-","1.9","1.89","50.07","22.42","26.32","46.00","12.79","8.48","60.12","11.69","5.67","67.33","0","0","-","0.00","100.00","9.43","17.79","34.65","4.86","8.13","37.42","0","0","-","0.00","100.00","24.41","27.63","46.91","12.74","18.01","41.43","0","0","-","0.00","100.00","0.00","100.00","1.000","10539"
"2014-01-02 - Canadiens 6, Stars 4","Dallas Stars","Limited ReportFull Report","47.583333333333","63.39","57.81","52.30","44.13","40.73","52.00","27.01","29.58","47.73","2.35","3.94","37.41","2.13","3.38","38.72","22.78","35.69","38.96","12.39","16.77","42.49","5.74","15.29","27.29","0","0","-","0.00","100.00","10.13","19.18","34.56","3.53","7.86","31.02","0","3.99","0.00","0.00","49.26","34.1","16.45","67.46","17.64","6.72","72.41","2.31","0","100.00","13.12","100.00","8.72","86.68","0.954","13007"
"2014-01-02 - Flyers 1, Avalanche 2","Colorado Avalanche","Limited ReportFull Report","48.533333333333","65.55","43.94","59.87","48.09","32.45","59.71","36.76","19.24","65.65","2.39","1.25","65.57","3.39","1.76","65.87","39.53","20.84","65.48","14.58","8.66","62.73","9.84","4.88","66.85","1.16","1.28","47.62","11.83","73.77","25.29","12.01","67.81","13.53","6.2","68.58","1.16","0","100.00","8.61","100.00","20.84","20.21","50.76","11.76","7","62.67","0","0","-","0.00","100.00","6.50","93.48","1.000","16793"
"2014-01-02 - Hurricanes 4, Capitals 3","Washington Capitals","Limited ReportFull Report","51.366666666667","70.39","53.35","56.88","52.59","42.43","55.35","42.76","30.18","58.63","3.26","2.42","57.44","2.61","2.4","52.07","30.66","24.56","55.52","10.74","8.76","55.07","7.53","7.45","50.25","1.07","1.18","47.61","14.25","84.17","19.91","15.71","55.90","12.38","8.41","59.55","1.12","1.23","47.73","9.06","85.39","34.95","26.6","56.78","21.79","13.13","62.41","1.11","0","100.00","5.07","100.00","7.62","92.00","0.996","18506"
"2014-01-02 - Jets 3, Senators 4","Ottawa Senators","Limited ReportFull Report","52.516666666667","57.57","63.12","47.70","40.42","49.51","44.95","32.63","35.51","47.89","4.36","3.47","55.70","2.85","2.72","51.19","17.58","22.3","44.08","13.03","10.72","54.86","13.18","5.79","69.50","3.28","1.18","73.50","24.89","79.55","4.41","11.55","27.64","3.33","8.11","29.11","0","2.42","0.00","0.00","70.18","28.49","34.28","45.38","14.96","18.12","45.22","1.08","0","100.00","7.23","100.00","13.37","90.23","1.036","18691"
"2014-01-02 - Kings 0, Blues 5","St Louis Blues","Limited ReportFull Report","42.533333333333","43.99","63.85","40.79","36.08","40.02","47.41","28.54","25.32","53.00","4.2","0","100.00","1.74","1.98","46.86","21.56","20.73","50.97","9.86","7.02","58.41","5.81","5.54","51.18","0","0","-","0.00","100.00","11.85","13.43","46.87","10.07","8.31","54.78","2.79","0","100.00","27.74","100.00","18.75","35.7","34.44","12.72","10","55.99","1.5","0","100.00","11.77","100.00","14.71","100.00","1.147","19839"
"2014-01-02 - Oilers 1, Sharks 5","San Jose Sharks","Limited ReportFull Report","47.8","73.48","38.8","65.44","58.01","30.18","65.78","43.22","19.79","68.60","6.16","1.26","83.02","2.66","1.14","70.01","33.4","13.5","71.22","5.96","2.55","70.05","4.75","1.19","79.91","1.18","1.28","47.94","24.88","-7.49","28.26","10.64","72.64","18.22","4.94","78.67","1.23","0","100.00","6.73","100.00","39.02","23.32","62.59","20.49","11.85","63.36","4","0","100.00","19.50","100.00","14.26","93.63","1.079","17562"
"2014-01-02 - Predators 2, Bruins 3","Boston Bruins","Limited ReportFull Report","53.933333333333","57.7","51.32","52.92","35.24","41.11","46.16","20.26","36.39","35.76","2.08","2.3","47.45","1.61","2.06","43.89","24.03","24.32","49.71","6.18","14.08","30.51","3.16","13.93","18.48","1.05","2.3","31.28","33.17","83.48","17.89","10.29","63.48","6.34","7.98","44.27","1.07","0","100.00","16.86","100.00","27.06","25.06","51.91","9.78","13.53","41.94","0","0","-","0.00","100.00","10.25","93.68","1.039","17565"
"2014-01-02 - Sabres 1, Wild 4","Minnesota Wild","Limited ReportFull Report","41.183333333333","55.53","36.34","60.44","47.7","28.06","62.96","33.12","16.81","66.33","4.25","0","100.00","2.4","0.95","71.55","23.44","11.58","66.94","9.93","0","100.00","10.06","0","100.00","1.37","0","100.00","13.63","-","13.67","11.28","54.78","4.49","5.6","44.50","1.37","0","100.00","30.55","100.00","25.53","21.93","53.79","17.07","10.94","60.96","1.56","0","100.00","9.12","100.00","12.84","100.00","1.128","18229"
"2014-01-03 - Blackhawks 5, Devils 3","New Jersey Devils","Limited ReportFull Report","47.633333333333","42.19","41.21","50.58","33.04","33.18","49.90","24.73","29.01","46.02","2.32","6.69","25.73","1.98","2.17","47.72","27.96","29.43","48.72","7.95","8.12","49.49","5.62","8.04","41.14","1.14","2.7","29.78","20.34","66.47","19.96","21.29","48.38","10.82","14.51","42.71","1.21","2.55","32.19","11.19","82.43","14.11","12.03","53.97","8.24","6.5","55.91","0","1.4","0.00","0.00","78.46","9.38","76.93","0.863","16592"
"2014-01-03 - Lightning 2, Flames 0","Calgary Flames","Limited ReportFull Report","41.716666666667","52.45","62.32","45.70","32.48","44.98","41.93","18.47","27.72","39.99","0","3.07","0.00","1.34","2.82","32.26","20.86","34.69","37.55","6.53","12.59","34.16","2.61","11.01","19.17","0","3.08","0.00","0.00","72.03","14.09","22.48","38.52","5.39","6.21","46.45","0","0","-","0.00","100.00","30.42","24.35","55.54","10.36","10.53","49.58","0","0","-","0.00","100.00","0.00","88.93","0.889","19289"
"2014-01-03 - Oilers 2, Ducks 5","Anaheim Ducks","Limited ReportFull Report","39.65","61.36","39.85","60.63","48.95","30.13","61.90","32.17","22.68","58.65","7.21","3.2","69.28","3.28","1.86","63.81","31.16","19.92","61.01","14.71","7.72","65.59","13.35","7.63","63.63","4.35","3.2","57.57","32.56","58.01","16.43","12.06","57.67","5.99","6.09","49.58","1.45","0","100.00","24.27","100.00","29.52","16.01","64.84","12.76","7.53","62.88","1.43","0","100.00","11.22","100.00","22.41","85.90","1.083","17174"
"2014-01-03 - Rangers 2, Penguins 5","Pittsburgh Penguins","Limited ReportFull Report","47.733333333333","50.46","53.95","48.32","41.58","41.02","50.34","32.28","26.95","54.50","4.97","2.52","66.32","2.19","1.8","54.83","21.94","20.62","51.55","8.87","6.2","58.87","6.4","3.59","64.10","2.42","0","100.00","37.85","100.00","13.25","14.07","48.50","10.35","9.67","51.70","2.44","2.51","49.35","23.61","74.06","27.87","29.39","48.67","15.76","13.36","54.12","0","0","-","0.00","100.00","15.40","90.63","1.060","18668"
"2014-01-04 - Blue Jackets 2, Blues 6","St Louis Blues","Limited ReportFull Report","54","63.82","42.35","60.11","50.94","33.57","60.28","37.74","25.54","59.64","6.43","2.37","73.08","2.5","1.05","70.35","29.86","14.95","66.63","9.62","2.37","80.25","9.72","1.17","89.24","4.28","0","100.00","44.02","100.00","20.16","12.48","61.76","12.83","10.1","55.95","1.05","2.32","31.19","8.21","76.99","27.97","23.2","54.66","14.96","14.01","51.64","0.98","0","100.00","6.56","100.00","17.04","90.72","1.078","19611"
"2014-01-04 - Canucks 1, Kings 3","Los Angeles Kings","Limited ReportFull Report","46.2","76.03","45.23","62.70","63.02","35.46","63.99","52.43","25.63","67.17","2.43","0","100.00","4.44","2.1","67.92","43.01","19.29","69.03","17.55","12.49","58.42","14.13","8.13","63.49","1.19","0","100.00","8.44","100.00","25.21","6.93","78.43","19.74","2.73","87.86","1.23","0","100.00","6.24","100.00","26.81","24.7","52.05","18.54","14.82","55.57","0","0","-","0.00","100.00","4.63","100.00","1.046","18118"
"2014-01-04 - Capitals 3, Wild 5","Minnesota Wild","Limited ReportFull Report","46.233333333333","23.58","55.18","29.94","15.12","35.24","30.02","10.25","27.4","27.23","2.52","2.71","48.16","0.52","1.13","31.76","4.8","18.88","20.27","0","4.07","0.00","0","1.37","0.00","0","0","-","-","100.00","4.78","14.72","24.51","2.47","8.14","23.24","2.56","1.35","65.46","103.69","83.44","16.44","29.01","36.17","7.99","16.13","33.12","0","1.22","0.00","0.00","92.45","24.55","90.11","1.147","19022"
"2014-01-04 - Devils 1, Sabres 2","Buffalo Sabres","Limited ReportFull Report","42.1","26.59","51.86","33.90","16.75","29.03","36.58","14.03","20.15","41.05","0","0","-","0.84","1.54","35.31","10.92","29.43","27.07","5.42","15","26.53","4.13","10.34","28.57","0","0","-","0.00","100.00","5.5","14.41","27.64","4.15","1.47","73.91","0","0","-","0.00","100.00","14.16","20.05","41.40","5.75","8.41","40.61","0","0","-","0.00","100.00","0.00","100.00","1.000","19070"
"2014-01-04 - Flyers 5, Coyotes 3","Phoenix Coyotes","Limited ReportFull Report","46.1","62.97","46.45","57.55","47.06","37.84","55.43","34.74","26.09","57.11","3.8","4.02","48.63","2.55","1.73","59.67","21.58","21.45","50.16","11.31","5.45","67.50","11.45","2.64","81.27","2.51","1.35","65.09","21.95","48.94","10.24","15.9","39.18","7.67","10.68","41.78","1.23","2.7","31.22","15.99","74.72","35.76","18.86","65.47","13.94","9.91","58.46","0","0","-","0.00","100.00","10.94","84.61","0.956","14875"
"2014-01-04 - Hurricanes 3, Islanders 2","New York Islanders","Limited ReportFull Report","51.05","57.15","73.23","43.83","38.86","52.3","42.62","29.2","35.41","45.20","1.09","3.75","22.46","2.32","3.62","39.06","33.28","47.37","41.27","18","22.16","44.82","12.54","16.86","42.65","1.08","3.76","22.30","8.60","77.70","15.05","25.39","37.23","5.47","9.83","35.73","0","0","-","0.00","100.00","16.32","19.34","45.76","8.79","7.8","52.99","0","0","-","0.00","100.00","3.72","89.41","0.931","14208"
"2014-01-04 - Jets 1, Bruins 4","Boston Bruins","Limited ReportFull Report","50","62.85","63.15","49.88","48.57","50.54","49.00","34.22","39.32","46.53","4.61","1.27","78.43","2.69","1.96","57.80","28.34","22.84","55.37","12.59","7.43","62.90","4.64","7.34","38.72","2.26","0","100.00","48.68","100.00","15.92","15.11","51.31","9.69","9.59","50.26","0","1.26","0.00","0.00","86.84","33.94","37.32","47.63","20.16","18.38","52.31","2.41","0","100.00","11.95","100.00","13.47","96.78","1.102","17565"
"2014-01-04 - Predators 4, Panthers 5","Florida Panthers","Limited ReportFull Report","52.466666666667","50.99","45.65","52.76","43.61","40.47","51.87","27.44","33.77","44.83","4.35","3.52","55.21","2.22","2.15","50.86","21.25","26.64","44.38","7.59","9.29","44.97","4.26","5.84","42.19","2.13","1.21","63.72","49.88","79.28","13.8","17.23","44.47","6.74","12.81","34.46","2.16","2.38","47.59","32.08","81.42","22.3","18.65","54.47","15.64","13.85","53.05","0","0","-","0.00","100.00","15.83","89.56","1.054","15796"
"2014-01-04 - Rangers 7, Maple Leafs 1","Toronto Maple Leafs","Limited ReportFull Report","51.3","45.53","97.38","31.86","39.49","77.33","33.81","24.46","53.79","31.26","1.07","7.52","12.48","2.85","4.74","37.52","24.59","58.29","29.67","14.27","24.19","37.10","8.16","16.3","33.37","0","5.08","0.00","0.00","68.80","9.97","34.72","22.31","8.42","15.2","35.65","1.12","1.22","48.01","13.33","92.00","21.13","38.24","35.58","7.75","22.53","25.58","0","1.23","0.00","0.00","94.53","4.38","86.02","0.904","19362"
"2014-01-04 - Red Wings 5, Stars 1","Dallas Stars","Limited ReportFull Report","41.833333333333","77.82","62.51","55.46","59.58","45.72","56.58","39.73","29.82","57.13","0","7.63","0.00","3.87","3.66","51.38","44.88","36.74","54.99","19.65","14.58","57.41","9.8","12.87","43.24","0","3.09","0.00","0.00","76.01","24.6","22.41","52.32","14.44","9.25","60.97","0","3","0.00","0.00","67.54","27.67","20.32","57.66","14.32","7.73","64.96","0","1.51","0.00","0.00","80.44","0.00","74.41","0.744","17232"
"2014-01-04 - Senators 4, Canadiens 3","Montreal Canadiens","Limited ReportFull Report","45.533333333333","44.59","68.1","39.57","36.79","48.5","43.14","27.81","38.26","42.09","3.69","4.2","46.74","2.85","2.66","51.75","30.81","31.78","49.22","18.78","10.14","64.95","16.57","8.62","65.79","3.64","2.79","56.64","21.99","67.62","11.68","21.96","34.72","3.69","11.21","24.79","0","0","-","0.00","100.00","12.82","32.98","27.99","5.9","18.55","24.14","0","1.46","0.00","0.00","92.11","13.26","89.02","1.023","21273"
"2014-01-04 - Sharks 3, Avalanche 4","Colorado Avalanche","Limited ReportFull Report","47.65","35.84","58.64","37.93","28.77","39.67","42.04","20.78","28.36","42.29","3.74","1.28","74.54","1.25","1.92","39.46","13.79","22.66","37.84","6.12","10.19","37.53","6.19","8.83","41.22","1.25","1.3","48.87","20.13","85.23","7.79","12.38","38.62","4.99","8.9","35.92","0","0","-","0.00","100.00","14.98","25.55","36.97","8.33","9.43","46.90","2.68","0","100.00","32.17","100.00","18.00","95.50","1.135","17154"
"2014-01-05 - Canucks 3, Ducks 4","Anaheim Ducks","Limited ReportFull Report","51.9","76.45","39.95","65.68","56.54","34.85","61.87","43.05","15.82","73.13","3.24","1.22","72.60","3.26","1.85","63.88","44.69","14.99","74.88","14.39","8.88","61.86","12.35","5.03","71.04","2.14","0","100.00","17.29","100.00","29.71","6.21","82.71","14.97","1.19","92.64","1.11","0","100.00","7.42","100.00","29.11","23.61","55.22","14.63","8.36","63.63","0","1.22","0.00","0.00","85.43","7.51","92.28","0.998","17174"
"2014-01-05 - Jets 5, Penguins 6","Pittsburgh Penguins","Limited ReportFull Report","46.6","54.73","65.58","45.49","45.59","52","46.71","39.75","38.49","50.81","6.06","6.71","47.45","2.28","2.6","46.69","21.49","29.87","41.85","8.39","12.3","40.53","8.46","12.2","40.94","1.18","4.03","22.69","13.97","67.00","12.92","17.6","42.33","12.15","9.32","56.61","2.54","2.7","48.51","20.93","71.01","29.7","35.88","45.29","17.81","17.07","51.06","2.44","0","100.00","13.68","100.00","15.24","82.56","0.978","18652"
"2014-01-05 - Lightning 3, Oilers 5","Edmonton Oilers","Limited ReportFull Report","48.133333333333","43.75","63.29","40.87","34.39","50.94","40.30","23.01","27.67","45.40","3.56","2.53","58.50","1.82","2.41","42.99","26.13","30.95","45.78","7.38","8.85","45.47","6.21","6.21","49.98","2.41","0","100.00","38.78","100.00","19.13","21.62","46.95","9.93","6.11","61.92","1.2","1.32","47.59","12.06","78.41","14.3","32.13","30.79","6.69","15.18","30.60","0","1.16","0.00","0.00","92.35","15.47","90.87","1.063","16839"
"2014-01-05 - Predators 1, Hurricanes 2","Carolina Hurricanes","Limited ReportFull Report","52.783333333333","58.42","64.62","47.48","39.31","50.92","43.57","26.63","29.84","47.16","2.15","0","100.00","2.09","2.3","47.57","20.19","21.62","48.29","7.72","9.19","45.66","3.37","3.45","49.39","0","0","-","0.00","100.00","12.6","12.28","50.65","5.61","3.42","62.12","1.08","0","100.00","19.21","100.00","33.29","36.74","47.54","16.83","18.99","46.97","1.08","0","100.00","6.39","100.00","8.06","100.00","1.081","13994"
"2014-01-05 - Sharks 3, Blackhawks 2","Chicago Blackhawks","Limited ReportFull Report","58","50.12","60.09","45.48","37.8","44.95","45.68","31.17","38.3","44.87","1.93","2.14","47.45","1.47","2.66","35.53","13.2","29.94","30.59","4.67","11.38","29.11","3.73","11.33","24.77","0","1.04","0.00","0.00","90.78","8.38","18.62","31.05","5.85","11.9","32.96","0.99","0","100.00","16.98","100.00","31.46","29.02","52.02","19.87","13.99","58.68","0.98","1.09","47.31","4.93","92.21","6.20","94.41","1.006","21599"
"2014-01-06 - Blue Jackets 4, Rangers 3","New York Rangers","Limited ReportFull Report","42.7","58.21","64.95","47.26","48.85","48.15","50.36","36.49","35.66","50.57","1.34","3","30.84","4.24","2.58","62.19","35.71","25.94","57.92","20.08","13.95","59.01","16.37","9.16","64.12","1.31","3.01","30.27","7.97","67.17","15.36","12.15","55.84","9.43","4.34","68.51","0","0","-","0.00","100.00","20.29","34.39","37.10","10.4","19.35","34.96","0","0","-","0.00","100.00","3.66","91.60","0.953","18006"
"2014-01-06 - Flames 4, Avalanche 3","Colorado Avalanche","Limited ReportFull Report","46.416666666667","40.57","52.39","43.65","26.45","39.76","39.94","18.83","21.19","47.06","1.19","4.04","22.82","1.61","1.9","45.94","25.93","22.84","53.17","8.65","8.17","51.43","4.82","4.01","54.60","1.19","2.67","30.74","24.62","33.25","17.27","14.59","54.21","8.78","6.58","57.15","0","1.36","0.00","0.00","79.34","8.97","23.67","27.47","5.11","10.7","32.30","0","0","-","0.00","100.00","6.34","80.94","0.873","12027"
"2014-01-06 - Panthers 1, Canadiens 2","Montreal Canadiens","Limited ReportFull Report","49.033333333333","56.99","74.99","43.18","45.3","46.19","49.52","36.91","31.4","54.04","2.31","1.24","65.11","1.88","2.29","45.07","19.28","31.23","38.17","14.34","12.73","52.97","10.96","3.72","74.67","1.15","1.24","48.24","10.52","66.73","4.87","18.35","20.97","3.6","8.65","29.36","0","0","-","0.00","100.00","33.55","30.62","52.29","21.29","17.5","54.89","1.16","0","100.00","5.44","100.00","6.26","96.06","1.023","21273"
"2014-01-06 - Stars 3, Islanders 7","New York Islanders","Limited ReportFull Report","45.85","58.44","32.01","64.61","43.16","25.02","63.31","34.74","18.57","65.17","3.68","2.79","56.86","2.91","1.8","61.78","44.21","25.91","63.05","14.54","11.06","56.79","14.64","9.67","60.23","2.43","1.39","63.72","16.62","85.68","29.49","14.85","66.51","11.04","5.21","67.94","1.24","1.36","47.70","11.24","73.88","13.87","6.55","67.94","8.96","3.87","69.83","0","0","-","0.00","100.00","10.59","84.97","0.956","11111"
"2014-01-07 - Blues 5, Oilers 2","Edmonton Oilers","Limited ReportFull Report","53.483333333333","33.07","58.99","35.92","25.45","42.45","37.48","16.55","27.6","37.48","2.07","2.39","46.42","2.23","2.23","50.00","21.27","31.66","40.19","9.17","8.57","51.70","6.21","5.98","50.96","1.03","1.19","46.44","16.57","80.14","11.75","23.28","33.55","3.12","9.51","24.73","1.08","0","100.00","34.49","100.00","11.96","27.26","30.49","7.03","12.23","36.50","0","1.25","0.00","0.00","89.81","12.52","91.33","1.039","16839"
"2014-01-07 - Bruins 2, Ducks 5","Anaheim Ducks","Limited ReportFull Report","52.266666666667","41.19","60.04","40.69","28.54","48.75","36.93","16.7","31.7","34.51","1.13","2.32","32.81","1.58","3.41","31.72","17.35","32.71","34.65","7.86","16.6","32.15","4.62","12.85","26.44","0","2.36","0.00","0.00","81.61","9.6","16.05","37.41","1.18","6.98","14.43","1.12","0","100.00","95.25","100.00","20.81","23.6","46.86","8.53","9.61","47.04","0","0","-","0.00","100.00","6.78","92.69","0.995","17238"
"2014-01-07 - Flames 0, Coyotes 6","Phoenix Coyotes","Limited ReportFull Report","51.1","63.93","55.18","53.67","42.16","40.12","51.24","30.88","23.19","57.11","5.76","0","100.00","1.99","1.78","52.85","16.88","20.75","44.86","8.34","10.59","44.06","8.45","5.83","59.20","2.31","0","100.00","27.33","100.00","8.59","10.12","45.90","1.14","2.21","34.08","1.11","0","100.00","97.60","100.00","38.09","30.43","55.60","16.63","13.67","54.89","2.5","0","100.00","15.03","100.00","18.67","100.00","1.187","10229"
